HCS,totpop-log,medhhincome-log,medhvalue-log,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Num-Services,Avg-Satisfaction,Log-Cases,Log-Deaths
650,18.61442153,15.85346419,18.02517304,0.484405208,0.194196587,0.094921392,0.126028328,0.114210365,0.139322717,0.142866273,0.105110707,0.055396027,0.027947597,0.827960349,0.056556219,0.003711573,0.027129407,0.464743998,0.110792144,0.404539384,0.266337431,0.198808785,0.130314398,0.057955951,0.062738155,0.053049723,0.047752355,0.029658986,0.006772554,0.070137482,0.093689454,0.026821943,0.126536928,0.039016324,0.0167192,0.061747436,0.103252668,0.264300735,0.101797358,0.04684837,0.042359536,0.141887047,0.23289935,0.042536626,0.022772795,0.061823459,0.039383243,0.030328684,0.105413586,0.115302621,0.004424625,0.08306547,0.054704112,0.065458375,0.059220424,0.053603874,0.045272703,0.045734268,0.042578843,0.04168236,0.040511917,0.039339506,0.033989611,0.069089477,0.096801247,0.127902651,0.097240195,0.067275006,0.139757928,0.188700676,0.167610384,0.109931583,0.093547974,0.099348124,0.190782998,0.281154992,0.029422883,0.044106464,7.213796374,0.755606317,7.672425342,4.584962501
652,17.04070804,15.88555434,17.91653092,0.481094074,0.216563124,0.113621201,0.158078322,0.121840475,0.130937833,0.124451675,0.08059129,0.036726082,0.017189997,0.635716491,0.267463891,0.003758899,0.028068642,0.429716844,0.105634426,0.362082652,0.258547737,0.219296871,0.160072752,0.058434255,0.061389397,0.05491971,0.029532476,0.01155366,0.006154546,0.065505689,0.042924531,0.017999045,0.120871853,0.044185256,0.018378728,0.067280943,0.13027158,0.244942614,0.105817847,0.051011513,0.084655855,0.17093784,0.25948713,0.029816957,0.027730623,0.063274591,0.035934295,0.031057109,0.104371118,0.103173486,0.002096556,0.074195472,0.03003301,0.067891807,0.067381664,0.036485557,0.037642707,0.040133782,0.040682904,0.037523082,0.036644315,0.040549266,0.040096909,0.072016576,0.094323372,0.131633551,0.09706809,0.061424819,0.166393413,0.223333961,0.21704751,0.135761298,0.086004639,0.097688682,0.205126979,0.354773087,0.063493595,0.036072123,6.707672746,0.875157755,8.829722735,4.857980995
653,17.4547175,15.42856185,17.64428631,0.492618539,0.186772425,0.10082836,0.118002154,0.110527593,0.118076977,0.149004896,0.127753653,0.062715152,0.026318784,0.887714938,0.008307575,0.013671597,0.019222122,0.480036313,0.144739336,0.365306219,0.389751013,0.148845242,0.09609753,0.074934634,0.082246026,0.066907167,0.046385417,0.045943744,0.039829965,0.059629594,0.098906853,0.022553206,0.128424274,0.041480736,0.015912856,0.04737397,0.084438325,0.252957085,0.11117637,0.048670484,0.04864629,0.126092928,0.199075647,0.050498887,0.016938453,0.069701008,0.042953418,0.027672505,0.104799565,0.124108237,0.021082159,0.077333622,0.060176067,0.079567496,0.076195365,0.057980943,0.062887271,0.058787499,0.057098569,0.059289585,0.052987069,0.050618053,0.04450045,0.08353388,0.107211948,0.117693937,0.06906138,0.039133958,0.063020086,0.222080449,0.221501303,0.190730518,0.089662856,0.166412908,0.259104039,0.253104144,0.049102176,0.068087176,8.102590934,0.855182903,5,0
654,17.78384859,15.76861898,17.98505434,0.513227747,0.213470814,0.088971517,0.14366665,0.119132389,0.129616191,0.137845078,0.105061307,0.046800994,0.015435047,0.807649483,0.024693006,0.019992316,0.043174772,0.496334097,0.137636959,0.366800876,0.353909873,0.175644302,0.103644962,0.057171396,0.060705978,0.053051705,0.058670064,0.042683271,0.02509683,0.0713359,0.070659061,0.030634982,0.114533753,0.055273544,0.01558094,0.05246365,0.102726291,0.191173374,0.153041439,0.044989893,0.072490334,0.142134206,0.195720482,0.025846674,0.031251633,0.070063275,0.04390963,0.037926542,0.102163921,0.123918301,0.007628448,0.086223135,0.047152301,0.086061453,0.050672191,0.039490994,0.041459752,0.046470922,0.044882256,0.047791552,0.046896352,0.050259038,0.042419868,0.083691138,0.109490733,0.135277983,0.09202399,0.057570613,0.111602619,0.195779031,0.15128171,0.120334957,0.079282843,0.110050315,0.212506747,0.236953792,0.050312689,0.051432059,5.188159975,0.824393144,7.491853096,4
655,16.03162987,15.44158494,16.70328256,0.49252645,0.201255075,0.097322737,0.11273752,0.10509842,0.131052125,0.152660381,0.114520245,0.05965849,0.025695008,0.881915505,0.067433174,0.008335343,0.008883947,0.496188338,0.125963334,0.423671916,0.347151772,0.145332839,0.083843467,0.067589982,0.075346471,0.059412569,0.048348433,0.045129484,0.021473763,0.061090017,0.14305683,0.02120585,0.136200285,0.044554462,0.01380584,0.047501738,0.07075293,0.239716409,0.114013245,0.048885337,0.037743291,0.121896665,0.186764088,0.046137013,0.014910983,0.070704193,0.045223987,0.025659634,0.112727508,0.111003955,0.007880546,0.08880764,0.092098509,0.076185275,0.073343987,0.054106416,0.054777452,0.059801974,0.060710747,0.059048652,0.053852389,0.054759527,0.049977303,0.089985374,0.103353847,0.116672716,0.073306319,0.037060724,0.059242574,0.184938596,0.212484688,0.168724407,0.076355342,0.138483705,0.357660985,0.233198268,0.042495908,0.052045706,5.950864522,0.868622018,6.741466986,3
656,16.40254271,15.72199721,17.36253263,0.501726501,0.224934833,0.11265717,0.119056575,0.108576596,0.122152057,0.135186984,0.097841958,0.053884702,0.025709128,0.922113353,0.032931645,0.005557043,0.013083421,0.534525901,0.096996261,0.363451666,0.376562238,0.176605539,0.083380568,0.037742087,0.044057388,0.03075178,0.034911856,0.017007863,0.029003469,0.074442495,0.134512656,0.025955492,0.129640495,0.041466687,0.014737309,0.057228892,0.067758275,0.25948698,0.089001692,0.045416205,0.031349369,0.143867999,0.194264088,0.044373354,0.013062305,0.059990766,0.039101045,0.02718364,0.107298103,0.11098588,0.009965904,0.084181346,0.088711652,0.07701392,0.045982663,0.046483912,0.042181458,0.055419248,0.049366404,0.051478743,0.046745481,0.047223094,0.043387759,0.0834465,0.113119915,0.141008123,0.09702739,0.051464158,0.085665147,0.160204047,0.147315071,0.112389127,0.076818505,0.097356188,0.383887226,0.218463168,0.03683001,0.052366278,9.797269026,0.896444645,6.894817763,2.807354922
657,17.88733312,15.63398173,17.0562292,0.485937672,0.224810408,0.090841473,0.135356917,0.122079234,0.130859517,0.136155849,0.09053135,0.048040573,0.021324672,0.763513058,0.179038788,0.00202969,0.02293799,0.476019144,0.121002756,0.371807765,0.314887658,0.185480517,0.127824062,0.057340145,0.061473688,0.053001964,0.045556885,0.032736552,0.013596968,0.053955346,0.115330601,0.027020553,0.114756881,0.050859284,0.018572578,0.071496457,0.09815699,0.253409015,0.09413738,0.047354721,0.041353233,0.147333318,0.232310931,0.033952638,0.020734612,0.059616509,0.037003415,0.026821947,0.105169317,0.121767068,0.003965333,0.072294837,0.063818261,0.075211818,0.071267355,0.04813297,0.048961747,0.052129346,0.050345888,0.04967095,0.046600584,0.047494556,0.041982925,0.077605906,0.096509811,0.124013111,0.084577677,0.053054236,0.107652938,0.182882724,0.207153221,0.134401236,0.085582983,0.104493174,0.278852597,0.215785271,0.044364745,0.042889967,5.684524268,0.849040916,6,1.584962501
658,15.41337864,15.30994128,16.89189991,0.470909814,0.199301199,0.141816013,0.123379042,0.104682573,0.118782721,0.130214094,0.099713965,0.05434135,0.027769042,0.730775051,0.220315488,0.001961,0.015782342,0.422885349,0.117008749,0.439142006,0.300490188,0.155175393,0.105192419,0.066213166,0.066998552,0.065916784,0.016434784,0.029308884,0.017522642,0.051124052,0.113364514,0.022345866,0.120673386,0.038558947,0.014847344,0.046195429,0.077105823,0.308962996,0.095762626,0.042556127,0.050980242,0.109617427,0.240062334,0.041480206,0.027875714,0.062958678,0.04267304,0.035170393,0.09154621,0.112549771,0.003724774,0.075980478,0.079534539,0.076826431,0.085071639,0.067855888,0.060846362,0.063781977,0.062363666,0.058864608,0.055828705,0.057513025,0.046762828,0.077633851,0.09389755,0.120869981,0.062615737,0.034420519,0.051673656,0.209031759,0.246183541,0.179262237,0.0996437,0.137843396,0.286464852,0.332980442,0.041174532,0.043111009,6.130297679,0.918477856,7.330916878,3.906890596
659,19.30270144,15.72242717,17.41937505,0.480575394,0.237379632,0.092404401,0.152910072,0.139005725,0.136515738,0.116770949,0.074988549,0.035964933,0.014059988,0.59989117,0.283300105,0.003351609,0.043316777,0.461026313,0.105138608,0.319536351,0.289188803,0.256234629,0.135040213,0.061484269,0.057105044,0.066120269,0.041735477,0.034953491,0.00382328,0.063724264,0.100643071,0.029379717,0.112993672,0.053090971,0.021128874,0.108158532,0.126058445,0.210631259,0.098255266,0.048738467,0.023374187,0.186480852,0.226337652,0.026290205,0.015586522,0.057910357,0.036039437,0.026347672,0.112719759,0.109146963,0.002066921,0.072941275,0.054162439,0.073969944,0.06229213,0.04201597,0.04566135,0.046579713,0.048142962,0.051086096,0.046292342,0.048852001,0.040894293,0.079513463,0.097801488,0.123979868,0.083722213,0.052120243,0.131045865,0.198994479,0.212022725,0.130326283,0.08450234,0.104263639,0.201231174,0.290863961,0.038147211,0.030252826,11.79912455,0.819487016,9.252665432,5.357552005
660,18.68226882,15.90251087,17.77296386,0.502139401,0.289483611,0.104771818,0.152458096,0.133696422,0.105562049,0.10029655,0.067427487,0.033223928,0.013080027,0.852675276,0.012250618,0.011406357,0.024101334,0.544185085,0.101652125,0.327092544,0.359676444,0.204984334,0.108246673,0.041363788,0.042336252,0.040213153,0.051425117,0.033603805,0.023957191,0.072205939,0.101747126,0.026208379,0.118026693,0.046655533,0.021493081,0.067316986,0.121563819,0.219027698,0.092133586,0.04327254,0.046391432,0.146477818,0.222081489,0.026020471,0.015959164,0.051315551,0.036416211,0.026446468,0.107591278,0.1387958,0.003231247,0.089600094,0.064702973,0.071361433,0.045580428,0.032088014,0.034630437,0.039620195,0.041870765,0.041919783,0.042779639,0.045345352,0.039931492,0.085666697,0.116353737,0.147890724,0.105795608,0.065061561,0.115465563,0.174579791,0.133002667,0.110554618,0.069406569,0.097452292,0.255378244,0.231754721,0.030993426,0.031527356,7.418188572,0.88909496,7.982993575,3.906890596
662,18.64130946,16.11523057,19.07987099,0.498473708,0.180953086,0.083646204,0.162879331,0.134556172,0.129779884,0.136331518,0.101867749,0.046981558,0.023004495,0.652505045,0.027537464,0.015944,0.152954462,0.444359177,0.114392599,0.299043934,0.293810454,0.250612786,0.156532818,0.058314395,0.06146303,0.05479592,0.031489445,0.018392765,0.026057051,0.061988899,0.068492067,0.022860913,0.108745991,0.040047087,0.033588339,0.063106384,0.157397961,0.209531062,0.111430326,0.052679609,0.044074307,0.186608261,0.243661929,0.04145659,0.018047268,0.063006454,0.042350748,0.030226254,0.102065266,0.100044972,0.016289176,0.067630014,0.035433699,0.053179374,0.050987774,0.0507008,0.040374886,0.038379264,0.037923349,0.036661072,0.034125926,0.034547177,0.030107436,0.062508542,0.084239424,0.116825705,0.088814448,0.065260734,0.228543469,0.234532087,0.144864474,0.131218456,0.093802926,0.104867488,0.292712581,0.168666197,0.023633822,0.034876257,9.32877702,0.838106384,7.499845887,3.459431619
664,21.56693437,16.06399272,18.85950677,0.503366694,0.221322447,0.106904534,0.163526296,0.132032693,0.126954302,0.116343319,0.076000222,0.038725548,0.018190657,0.705747298,0.049860189,0.006428787,0.116031885,0.472968532,0.102534199,0.317815301,0.305760179,0.231704487,0.144720062,0.065840386,0.06457776,0.067329553,0.023049358,0.021719152,0.010494619,0.058574931,0.091308319,0.023805052,0.105420282,0.04128193,0.021748045,0.061447119,0.149593285,0.213757314,0.118463326,0.053305632,0.05080015,0.168013841,0.245355936,0.032325016,0.020754318,0.065300723,0.043407035,0.033962979,0.108691536,0.108788614,0.006473386,0.071170469,0.040595134,0.055161015,0.046373878,0.036546662,0.034327436,0.03691253,0.038238647,0.037610007,0.037501649,0.0374512,0.034907346,0.069966444,0.095097518,0.1292858,0.10299242,0.072429334,0.190359118,0.250739693,0.164263801,0.12230569,0.090963493,0.120024014,0.198506977,0.173297698,0.053111098,0.035079347,8.511353176,0.859105502,8.942514505,3.584962501
666,15.35152248,15.85247808,17.59662029,0.506271912,0.249837068,0.081673672,0.137018152,0.12658623,0.11727008,0.142596096,0.088489513,0.04059811,0.015931083,0.91680959,0.006349409,0.034956593,0.00468537,0.544404113,0.129334047,0.379307908,0.386171461,0.153065658,0.081454973,0.046099176,0.051216213,0.039833884,0.041458838,0.048732724,0.131914381,0.084399867,0.044311515,0.024991358,0.110138167,0.061341678,0.014736508,0.038446425,0.062879694,0.234392736,0.101893368,0.047186536,0.043367772,0.122863893,0.196624726,0.031863322,0.016981488,0.056851498,0.040466147,0.024557769,0.090156311,0.112120482,0.010646607,0.153972529,0.057383266,0.085511963,0.046449065,0.034207444,0.04397609,0.04555974,0.041811357,0.047158898,0.045447828,0.046505784,0.040921473,0.076532796,0.108572977,0.147378467,0.109238352,0.065015364,0.101224363,0.157718734,0.128109769,0.097522689,0.078738529,0.093337978,0.144347296,0.215277642,0.053724061,0.043549383,4.833170493,0.882286125,4.459431619,0
667,17.33296628,15.26593887,16.95248721,0.479745108,0.247146482,0.091898188,0.140042119,0.12048949,0.12072272,0.127159945,0.087239708,0.044945926,0.02035542,0.573263071,0.383200244,0.004141564,0.011441973,0.416297114,0.125491613,0.46931998,0.305517372,0.14607131,0.079091335,0.066597846,0.070741666,0.06230223,0.069518945,0.042799839,0.030749573,0.058869139,0.078988773,0.028080242,0.127654892,0.052902757,0.023200302,0.052477112,0.084999476,0.260625274,0.104289476,0.05358972,0.043573262,0.117198185,0.204868852,0.040302482,0.024481581,0.066007986,0.042219035,0.026383955,0.113596039,0.120559682,0.003044528,0.094266455,0.058957591,0.088113629,0.106666331,0.064959896,0.06638443,0.067516406,0.059565614,0.05751839,0.048951218,0.046367478,0.043367092,0.076077018,0.087357786,0.098514414,0.06748325,0.037860059,0.071410616,0.221460819,0.332882884,0.200358344,0.120565997,0.131857299,0.354167321,0.155893934,0.046383237,0.038566059,7.213138839,0.777207136,9.025139562,5.357552005
668,18.11622876,15.6045482,17.62116723,0.496139607,0.223162919,0.090143021,0.136534071,0.118890202,0.124858539,0.138217358,0.101405042,0.047413532,0.019375303,0.896322895,0.012075808,0.013528085,0.017718671,0.513038079,0.13772847,0.326697009,0.388504504,0.181678836,0.103119641,0.055516483,0.057492315,0.053396008,0.05693442,0.044602245,0.024096573,0.068271375,0.08336112,0.032195924,0.124659157,0.049264883,0.017248319,0.062837477,0.093499576,0.246576645,0.09927248,0.05126424,0.047452234,0.136969518,0.210881086,0.042672307,0.018186225,0.060460999,0.036930058,0.031459623,0.108917916,0.126402392,0.012281695,0.085548493,0.05253698,0.076752709,0.063641589,0.047706519,0.048195176,0.051347088,0.050948802,0.055077446,0.053453929,0.049730141,0.046443448,0.08094959,0.107658744,0.128985323,0.080505698,0.049423032,0.08593348,0.196380761,0.180467677,0.141175941,0.082068995,0.129884378,0.260350938,0.287133123,0.058749122,0.053180823,7.799493094,0.874013748,7.577428828,4.087462841
671,20.0365886,15.69921848,17.16450214,0.494681075,0.255475741,0.101406893,0.151504734,0.13273622,0.124231523,0.109569761,0.074102914,0.036386014,0.014586199,0.800667773,0.071811824,0.00617872,0.025128194,0.458162578,0.115457938,0.413667337,0.310469896,0.17631265,0.099550108,0.054957161,0.054621109,0.055330589,0.051897773,0.035285569,0.015972115,0.080004983,0.061893445,0.024358965,0.122652149,0.047160827,0.017568364,0.083170313,0.109665062,0.226943018,0.11124051,0.048862256,0.050507989,0.139096318,0.209499405,0.034735761,0.02183794,0.067061496,0.040569139,0.02713978,0.113055594,0.128897504,0.001671963,0.098432773,0.044916475,0.073085848,0.067400633,0.043868429,0.045891312,0.047827845,0.048223546,0.048678085,0.046683313,0.044924326,0.041125677,0.084267948,0.102145942,0.128661411,0.086321433,0.057314147,0.106665959,0.206672682,0.213705625,0.134607651,0.10672379,0.146868394,0.179610696,0.232049839,0.072458495,0.038885063,4.628423075,0.844135325,10.60733031,6.06608919
672,17.37367435,14.10467309,16.78753153,0.47011131,0.194429432,0.103635635,0.124263824,0.116428625,0.12541884,0.128857822,0.109877366,0.068686135,0.028402329,0.683644877,0.088052883,0.002806101,0.003458754,0.327516638,0.137165751,0.489614541,0.210073304,0.197328026,0.102984132,0.16808409,0.167048859,0.169084109,0.052786845,0.02852959,0.007906781,0.050646275,0.067408031,0.023900842,0.127200988,0.035007002,0.020357991,0.059418927,0.108774381,0.252373956,0.101403339,0.060926597,0.084674898,0.119893822,0.228916379,0.022027888,0.052953955,0.059654024,0.061462946,0.020634522,0.122643217,0.141745077,0.004110765,0.076739478,0.040541068,0.048676859,0.312661888,0.113749597,0.093612309,0.073747801,0.059887401,0.053544197,0.041820727,0.0368839,0.028771499,0.043278907,0.046654045,0.039525013,0.018950278,0.01085877,0.026053674,0.274774607,0.640120391,0.437888195,0.369388139,0.428650069,0.464572313,0.437576238,0.010545162,0.022025179,11.23398508,0.82308063,8.396604781,3.169925001
673,19.43698041,15.53632361,17.19724977,0.487483558,0.213649994,0.082149588,0.128899941,0.122312746,0.131009829,0.127565487,0.110214329,0.061096259,0.023101833,0.783308204,0.122783972,0.003232107,0.02882376,0.475875142,0.125928152,0.437627552,0.30159432,0.168506553,0.092271581,0.066335826,0.06695051,0.06571635,0.06803076,0.047200012,0.012779326,0.074311064,0.051560066,0.026776819,0.132979304,0.05391606,0.018499458,0.086195171,0.129315867,0.218686018,0.108549649,0.047662289,0.038768906,0.147305335,0.204346608,0.030729953,0.023152726,0.060687778,0.047060789,0.027163119,0.121972485,0.129425514,0.007838261,0.087842748,0.037249941,0.075224742,0.06707334,0.050228519,0.053900291,0.055840035,0.055832011,0.053646086,0.052585879,0.052421638,0.047456674,0.085478791,0.100762601,0.11812223,0.074720293,0.044058233,0.087873377,0.237097912,0.217799381,0.147258679,0.102372948,0.136753065,0.215807891,0.140452474,0.047706807,0.054383629,5.235019123,0.856256982,10.00842862,5.727920455
674,18.83530374,15.81666806,17.44932075,0.501279542,0.25129033,0.111464731,0.167752534,0.141727858,0.119472197,0.101288073,0.065130676,0.029731336,0.012142259,0.72013942,0.141596449,0.005320724,0.046107958,0.488651622,0.110083011,0.328544737,0.322576092,0.224062565,0.124816594,0.054676776,0.052454874,0.056965546,0.042624293,0.028956034,0.012089382,0.071199598,0.077228139,0.022326342,0.113059338,0.040250726,0.021457923,0.061211873,0.127843881,0.237787489,0.094706399,0.048426477,0.072412431,0.15318478,0.247090322,0.027007789,0.02385117,0.058678106,0.036480329,0.028193407,0.104638385,0.120993128,0.002461589,0.087798365,0.042166594,0.067456039,0.058727578,0.036199407,0.037277911,0.044424512,0.045780197,0.046469161,0.042132233,0.045522225,0.042349796,0.082426075,0.105210975,0.131796159,0.092839945,0.062262881,0.126580948,0.200520066,0.175127346,0.123441509,0.077252377,0.114617637,0.20043454,0.185328712,0.089389063,0.032637081,9.873365967,0.751895761,9.74819285,4.523561956
675,19.32210401,15.55482714,17.38089828,0.48895074,0.202862521,0.088095948,0.131251284,0.119237511,0.132706214,0.134734466,0.106952677,0.059689639,0.024469741,0.759489392,0.138200523,0.003337023,0.031172882,0.469371545,0.131392374,0.391836094,0.328288565,0.181854543,0.098020786,0.060672653,0.062204813,0.058938142,0.041545735,0.030582555,0.006247919,0.071763218,0.064326383,0.022453306,0.129063077,0.051002812,0.018607796,0.06212692,0.125756112,0.203667048,0.153842905,0.049743639,0.041398868,0.142798618,0.209340639,0.029301743,0.024034334,0.073917208,0.046741002,0.030239001,0.120946315,0.126032123,0.003415861,0.085315845,0.03629426,0.071623054,0.064031805,0.046596362,0.051518257,0.055771602,0.055913963,0.056265659,0.052007807,0.05166205,0.045911297,0.085832238,0.105958424,0.120553123,0.077706,0.044229526,0.08604189,0.24812528,0.209682034,0.139834056,0.096399559,0.127246755,0.228179107,0.202476592,0.04814978,0.053277982,7.115918969,0.824827557,10.41574177,4.857980995
676,16.40268005,15.6739626,17.07403953,0.49717136,0.22844382,0.100078555,0.118872,0.114955355,0.130483474,0.140160453,0.092835604,0.049644547,0.024526192,0.922856398,0.01059957,0.004910474,0.034548813,0.529112747,0.109536051,0.416804786,0.329845081,0.166746714,0.086603411,0.03660643,0.039304223,0.033715098,0.058430857,0.067109845,0.038396441,0.054049731,0.178055413,0.027366036,0.118877171,0.047814127,0.014245343,0.057768397,0.058534728,0.253937141,0.075539842,0.039632818,0.035782813,0.130161811,0.204012128,0.041417727,0.013766479,0.056828281,0.02926505,0.023209542,0.086518328,0.122281316,0.015457603,0.077885933,0.101975175,0.097220625,0.041934814,0.046504415,0.048598888,0.047350535,0.051439578,0.054283708,0.054135715,0.050846451,0.048519278,0.082514431,0.114156545,0.145635734,0.090115027,0.048669762,0.075295119,0.161001567,0.134554613,0.114416793,0.080399757,0.108075955,0.262670798,0.265925647,0.048074774,0.048407134,6.333547094,0.888696845,6.569855608,1
678,19.08792662,15.52531907,17.19993556,0.503303136,0.224458852,0.107416481,0.128779066,0.1168594,0.112526896,0.121377149,0.108508839,0.060379061,0.01969425,0.77817709,0.035928795,0.03673016,0.02355976,0.473154031,0.124466927,0.388302966,0.350311623,0.15571326,0.105672146,0.07880715,0.077180811,0.080698688,0.071359927,0.048530629,0.030499298,0.063543842,0.063769137,0.018584755,0.121351498,0.044249293,0.014744609,0.054971524,0.11672191,0.235570046,0.110540525,0.047431157,0.078022394,0.122317176,0.212626229,0.036241039,0.042290114,0.066194585,0.048154391,0.030230529,0.101969317,0.129707002,0.014750468,0.088406838,0.040104969,0.067007333,0.076039968,0.050060894,0.056098071,0.055096482,0.055016491,0.053225523,0.049411629,0.050716433,0.044632708,0.083998158,0.107384929,0.12440378,0.074780238,0.043209248,0.07592545,0.213059044,0.241900261,0.170618732,0.094379043,0.151565815,0.229286004,0.380195762,0.056141057,0.057545528,7.518920524,0.829976401,8.744833837,5.357552005
679,17.25092185,15.43600195,17.05636357,0.478980639,0.215328763,0.158287016,0.14227494,0.117806689,0.11380634,0.120624671,0.079079769,0.038796407,0.013995402,0.582507964,0.382608268,0.001623712,0.014238163,0.412560175,0.100402928,0.436598311,0.28613478,0.166995879,0.110271043,0.072104579,0.071739509,0.072430792,0.02934073,0.01377244,0.01150649,0.06318718,0.167389132,0.01852708,0.101306692,0.044388031,0.014623216,0.040200189,0.073669191,0.28456735,0.095162377,0.048380751,0.037092336,0.112349774,0.224765551,0.032838645,0.022663347,0.056333586,0.034350483,0.026333505,0.0876557,0.109613141,0.002295314,0.082558814,0.106368919,0.101873232,0.101972215,0.060274248,0.054319747,0.060144197,0.054817358,0.047762317,0.045097017,0.039975297,0.044803606,0.08011993,0.093622529,0.121582741,0.074252834,0.04707932,0.074176638,0.20101476,0.256968163,0.198098111,0.092133756,0.12133277,0.288691708,0.284453598,0.035573748,0.029528722,7.094031883,0.85135778,7.754887502,3.584962501
687,16.91562509,15.68103136,17.44746811,0.501180506,0.26135283,0.097016331,0.130447885,0.117452711,0.117323436,0.123907126,0.088278957,0.044176774,0.020043958,0.825633882,0.012725688,0.022547794,0.016382322,0.507529051,0.114283094,0.415694104,0.342629538,0.151790385,0.089885984,0.056090874,0.056759501,0.055262243,0.073250903,0.033114141,0.089449812,0.067726466,0.085505255,0.028448313,0.112465421,0.058660389,0.013048445,0.036215867,0.101632396,0.233793769,0.078984216,0.043073224,0.050996418,0.125237537,0.206604873,0.039145339,0.02242615,0.048802731,0.037533136,0.027297857,0.081828002,0.112238531,0.066418589,0.0844384,0.059096825,0.088932034,0.055907807,0.047378629,0.04592887,0.048697701,0.050509621,0.051057925,0.048068146,0.050159245,0.042560576,0.08377901,0.114977534,0.131715055,0.086108639,0.049152572,0.093998667,0.180558126,0.210789302,0.13985111,0.076188121,0.135419278,0.249760624,0.237024556,0.042021988,0.044914739,4.839986235,0.813186868,7.06608919,3.459431619
688,19.73012049,16.49254791,18.61584845,0.487016624,0.226226689,0.091290931,0.150096798,0.140025304,0.140605803,0.124042686,0.077221691,0.035783473,0.014706621,0.466885734,0.307869505,0.00272743,0.113647586,0.473629298,0.087719679,0.278293984,0.213973976,0.25308592,0.254646131,0.053685138,0.052447083,0.05499626,0.028430104,0.022058972,0.001948852,0.06244162,0.024007375,0.01070349,0.077123079,0.041586209,0.026122931,0.059831521,0.210865172,0.201566036,0.088380786,0.06575564,0.129667285,0.217194861,0.302233948,0.022503954,0.025700509,0.047266299,0.038683269,0.031664224,0.077012943,0.103963786,0.000810995,0.066527087,0.017569028,0.048869098,0.039995243,0.021474145,0.020602434,0.021950806,0.025567914,0.02611484,0.02584753,0.02696665,0.02452208,0.057871833,0.081446525,0.126785305,0.112968654,0.087914187,0.299971848,0.196950123,0.114446611,0.076652782,0.074696743,0.063800771,0.119002378,0.104639317,0.04694591,0.029101587,6.133154356,0.802997721,9.63481105,6
689,19.14239391,16.06540807,17.90484477,0.488719274,0.209361478,0.094942754,0.125101823,0.118878114,0.144891303,0.141050495,0.092651049,0.048094625,0.025028357,0.765089386,0.103016797,0.00320353,0.042643356,0.474138928,0.110395885,0.376653108,0.252471227,0.207315772,0.163559904,0.065547685,0.067807072,0.063257425,0.030074759,0.021804766,0.004472659,0.058268487,0.110446467,0.023943582,0.108558121,0.04128082,0.022084304,0.082942562,0.10840516,0.265341803,0.089679143,0.045171548,0.03940534,0.168426652,0.254369097,0.038415433,0.020083725,0.050409819,0.039026096,0.033087274,0.102064828,0.112358368,0.00182698,0.072001803,0.05160235,0.056327576,0.053104452,0.037008599,0.036560187,0.039054207,0.037000365,0.035981618,0.037241478,0.0371549,0.03411954,0.069976797,0.091272555,0.126274333,0.098027537,0.073161486,0.194061943,0.185443462,0.14396468,0.098029315,0.07460734,0.079652769,0.191034955,0.169397259,0.028674585,0.038128675,6.531809971,0.927935294,8.921840937,5.321928095
692,17.00823232,15.41181026,17.71986996,0.491091119,0.207199633,0.076450276,0.118168639,0.110879957,0.119625686,0.14846729,0.129798381,0.062779703,0.026630427,0.908096253,0.006127843,0.017187753,0.011552313,0.511137428,0.149796269,0.389767159,0.379383173,0.144368064,0.086481591,0.074089605,0.078102135,0.069730768,0.055007339,0.046068466,0.04310359,0.058889437,0.100023107,0.021180406,0.135697012,0.046988061,0.014503949,0.046030052,0.084904726,0.241940856,0.107390359,0.052487467,0.046860983,0.120920982,0.19752903,0.05436162,0.019771569,0.066756763,0.047613823,0.026084876,0.100879548,0.120609552,0.021085339,0.084494201,0.056977518,0.08291518,0.076862647,0.059559591,0.064411094,0.056988044,0.061831658,0.056682479,0.052411697,0.050962154,0.044673328,0.086191607,0.105518907,0.120153719,0.064513283,0.035809061,0.063430725,0.224849133,0.247910713,0.188659716,0.081867363,0.171555459,0.214558111,0.271109247,0.05372688,0.066877972,7.439446367,0.796998824,4.247927513,1
